,area_name_0,area_name_1,area_name_2,area_name_3,area_name_4,area_name_5,crm_cd,crm_cd_desc,vict_age,vict_sex_0,vict_sex_1,vict_sex_2,vict_descent_0,vict_descent_1,vict_descent_2,vict_descent_3,vict_descent_4,premis_cd,premis_desc_0,premis_desc_1,premis_desc_2,premis_desc_3,premis_desc_4,premis_desc_5,premis_desc_6,premis_desc_7,premis_desc_8,weapon_used_cd,weapon_desc_0,weapon_desc_1,weapon_desc_2,weapon_desc_3,weapon_desc_4,weapon_desc_5,weapon_desc_6,status_desc_0,status_desc_1,status_desc_2,status_desc_3,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,location_12,location_13,location_14,lat,lon,day_crime_occ,no_rptd_occ,Hour,Minutes,month_crime_occ,year_crime_occ
12052,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,34.0657,-118.2825,1,3,14,0,12,2019
12053,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,34.0763,-118.2932,1,4,18,30,11,2010
12054,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,123.0,0,1,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,34.0607,-118.2725,0,1,20,30,9,2017
12055,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),35,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,34.0788,-118.2681,4,0,0,1,6,2018
12056,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,34.0683,-118.2739,0,0,0,5,10,2012
12057,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),22,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,34.0673,-118.2641,3,2,13,0,10,2015
12058,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0777,-118.2958,2,15,10,0,12,2011
12059,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,34.0582,-118.2669,5,1,22,0,2,2010
12060,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,34.0695,-118.2768,3,5,17,0,9,2012
12061,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),35,0,1,0,0,0,1,0,0,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,34.0785,-118.2748,1,1,18,30,6,2014
12062,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,34.0559,-118.2756,2,1,20,0,9,2015
12063,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,34.0673,-118.2566,4,3,19,0,8,2015
12064,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,34.066,-118.2689,2,1,17,30,6,2019
12065,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,34.079,-118.2967,0,1,14,0,10,2013
12066,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,34.0598,-118.2734,1,2,15,0,10,2011
12067,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,34.0591,-118.2635,4,2,19,0,11,2013
12068,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,34.0586,-118.2691,5,1,21,0,1,2013
12069,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),46,0,0,1,0,0,1,0,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,34.0679,-118.2766,0,2,20,0,5,2015
12070,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,34.0869,-118.299,0,0,19,30,3,2017
12071,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,34.0618,-118.2598,0,1,18,0,4,2010
12072,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,34.0794,-118.2844,1,0,1,0,7,2012
12073,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),43,0,1,0,0,0,0,0,1,123.0,0,1,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,34.0863,-118.2806,4,1,19,0,10,2013
12074,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),42,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,34.0698,-118.2665,0,1,18,0,5,2018
12075,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,34.0507,-118.2776,2,1,19,0,1,2014
12076,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),44,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,34.0875,-118.2758,3,2,10,0,8,2019
12077,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,123.0,0,1,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,34.0609,-118.2586,3,1,18,0,12,2019
12078,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),30,0,1,0,0,0,0,1,0,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,34.0794,-118.2953,6,0,22,40,1,2012
12079,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,34.0572,-118.2576,4,7,11,30,12,2018
12080,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),45,0,1,0,0,0,0,1,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34.044000000000004,-118.2789,1,1,7,55,4,2014
12081,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,34.047,-118.2755,3,1,14,0,1,2012
12082,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,0,1,0,0,0,0,0,1,123.0,0,1,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,34.0658,-118.2814,2,1,17,0,4,2017
12083,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,34.0553,-118.283,3,0,14,30,4,2017
12084,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),31,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,34.0611,-118.2754,0,0,20,25,2,2011
12085,0,0,1,1,1,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),61,0,0,1,0,0,0,1,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,34.0684,-118.2705,5,10,5,0,8,2011
12086,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,33.958,-118.2893,5,7,16,0,1,2018
12087,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,33.9237,-118.256,1,10,16,0,11,2018
12088,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,33.9225,-118.2828,6,0,9,0,4,2014
12089,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),36,0,1,0,0,0,0,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,33.9271,-118.276,3,5,12,0,3,2018
12090,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),31,0,1,0,0,0,0,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,33.9311,-118.2435,1,1,21,0,7,2019
12091,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,33.9401,-118.2541,2,0,16,0,10,2010
12092,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),25,0,1,0,0,0,0,1,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,33.9491,-118.2479,0,1,22,30,10,2019
12093,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,33.9519,-118.2781,2,1,20,0,11,2018
12094,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,33.9305,-118.2335,0,1,20,0,11,2012
12095,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,33.9323,-118.2502,3,138,22,0,6,2019
12096,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,33.9356,-118.2894,6,3,15,0,6,2011
12097,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),55,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,33.9374,-118.2681,3,5,15,0,5,2013
12098,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,33.942,-118.2717,5,4,12,0,1,2018
12099,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),51,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,33.9292,-118.2695,4,0,4,50,2,2019
12100,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,33.9363,-118.2426,3,7,7,0,12,2019
12101,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),45,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,33.9565,-118.2869,3,1,16,0,2,2018
12102,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),18,0,0,1,0,0,0,1,0,122.0,0,0,0,0,0,1,1,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,33.9547,-118.2608,6,0,12,30,2,2012
12103,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,33.958,-118.2869,1,14,6,0,11,2012
12104,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),48,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,33.9303,-118.2463,0,1,21,0,11,2012
12105,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,33.9176,-118.2828,5,2,11,30,11,2014
12106,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),43,0,1,0,0,0,0,1,0,222.0,0,0,0,1,0,1,1,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,33.9348,-118.2739,1,0,13,0,5,2017
12107,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),47,0,1,0,0,0,0,0,1,729.0,0,0,1,0,0,0,1,0,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,33.9398,-118.2611,2,0,7,0,8,2017
12108,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,33.9188,-118.283,0,3,6,30,4,2014
12109,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,33.9432,-118.2435,1,1,7,45,2,2013
12110,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),47,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,33.9469,-118.2772,2,0,2,0,7,2018
12111,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),62,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,33.9109,-118.2861,3,2,16,0,9,2019
12112,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,33.9345,-118.2623,3,0,12,40,1,2016
12113,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),45,0,1,0,0,0,0,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,33.9529,-118.2608,5,1,22,30,1,2012
12114,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),60,0,1,0,0,0,1,0,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,33.9519,-118.2827,1,1,17,0,2,2018
12115,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,33.8799,-118.2891,0,2,8,0,3,2010
12116,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),21,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,33.9447,-118.2781,5,10,5,0,10,2016
12117,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),25,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,33.9438,-118.2652,3,1,8,30,9,2015
12118,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),66,0,0,1,0,0,0,1,0,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,33.9433,-118.2462,5,0,11,30,9,2019
12119,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,33.9567,-118.2827,2,0,9,0,2,2016
12120,0,0,1,1,1,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),48,0,0,1,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,33.956,-118.2772,3,0,5,50,8,2018
12121,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,34.0327,-118.3113,2,0,6,15,5,2014
12122,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),35,0,1,0,0,0,0,0,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,34.0216,-118.3692,4,0,10,40,5,2011
12123,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),53,0,0,1,0,0,0,0,1,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,34.0184,-118.3579,1,1,18,30,6,2019
12124,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,0,0,1,0,0,0,1,0,203.0,0,0,0,0,0,1,1,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,34.0377,-118.2793,0,1,11,45,11,2015
12125,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,0,0,1,0,0,0,1,0,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,34.0365,-118.2802,4,1,21,0,9,2016
12126,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34,0,1,0,0,0,0,1,0,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,34.0237,-118.3032,3,5,20,0,10,2019
12127,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),49,0,0,1,0,0,0,1,1,108.0,0,0,0,0,0,0,1,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,34.0268,-118.284,2,0,11,30,7,2013
12128,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,0,1,1,0,0,1,0,1,104.0,0,0,0,0,1,1,0,0,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,34.0058,-118.3277,5,2,12,0,1,2016
12129,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),22,0,1,0,0,0,0,0,1,102.0,0,0,0,0,1,0,0,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,34.0088,-118.2827,6,1,23,0,7,2019
12130,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),17,0,1,1,0,0,1,0,1,203.0,0,0,0,0,0,1,1,1,1,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,34.0073,-118.2894,2,0,14,0,2,2018
12131,0,1,0,0,0,0,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),38,0,1,0,0,0,0,0,1,101.0,0,0,0,0,0,1,0,1,0,500.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,34.0121,-118.3013,2,6,6,0,6,2015
